#
 0,          smart_low_dim,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,          smart_low_dim,40,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,          smart_low_dim,50,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,           dumb_low_dim,40,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,           dumb_low_dim,50,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,          smart_low_dim,20,  0.00,  0.01, *                   |                   ,  0.00,  0.00,  0.00,  0.01,  0.01
 0,           dumb_low_dim,30,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
 0,           dumb_low_dim,20,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.01
#
 1,                  asIs,196,  0.25,  0.13, --------  *  ------ |                   ,  0.01,  0.20,  0.25,  0.33,  0.48
